"ID,TIPO_REQUISICAO,MOMENTO,TIMESTAMP"
1388,POST,END,1511115515419851057
1389,POST,BEGIN,1511115515760223210
1389,POST,END,1511115515786860115
1390,POST,BEGIN,1511115516124076933
1390,POST,END,1511115516148069436
1391,POST,BEGIN,1511115516485651437
1391,POST,END,1511115516505552310
1392,POST,BEGIN,1511115516841623949
1392,POST,END,1511115516858930717
1393,POST,BEGIN,1511115517194721659
1393,POST,END,1511115517212189044
1394,POST,BEGIN,1511115517551496308
1394,POST,END,1511115517567585653
1395,POST,BEGIN,1511115517903465099
1395,POST,END,1511115517924086790
1396,POST,BEGIN,1511115518263145420
1396,POST,END,1511115518284127138
1397,POST,BEGIN,1511115518626730498
1397,POST,END,1511115518642773740
1398,POST,BEGIN,1511115518979441403
1398,POST,END,1511115518997423060
1399,POST,BEGIN,1511115519337092369
1399,POST,END,1511115519356839047
1400,POST,BEGIN,1511115519702851991
1400,POST,END,1511115519717477116
1401,POST,BEGIN,1511115520055422389
1401,POST,END,1511115520072717409
1402,POST,BEGIN,1511115520409655466
1402,POST,END,1511115520428148586
1403,POST,BEGIN,1511115520764056132
1403,POST,END,1511115520782556881
1404,POST,BEGIN,1511115521119913683
1404,POST,END,1511115521139339888
1405,POST,BEGIN,1511115521476736763
1405,POST,END,1511115521495085123
1406,POST,BEGIN,1511115521831255510
1406,POST,END,1511115521847479049
1407,POST,BEGIN,1511115522185105144
1407,POST,END,1511115522202650457
1408,POST,BEGIN,1511115522539770113
1408,POST,END,1511115522554632829
1409,POST,BEGIN,1511115522890905512
1409,POST,END,1511115522904739516
1410,POST,BEGIN,1511115523241133182
1410,POST,END,1511115523255251500
1411,POST,BEGIN,1511115523592062626
1411,POST,END,1511115523606463683
1412,POST,BEGIN,1511115523943152440
1412,POST,END,1511115523956296429
1413,POST,BEGIN,1511115524294148093
1413,POST,END,1511115524307864929
1414,POST,BEGIN,1511115524644943285
1414,POST,END,1511115524662332665
1415,POST,BEGIN,1511115524999315294
1415,POST,END,1511115525016080453
1416,POST,BEGIN,1511115525352682103
1416,POST,END,1511115525367607364
1417,POST,BEGIN,1511115525704398441
1417,POST,END,1511115525718583618
1418,POST,BEGIN,1511115526058124796
1418,POST,END,1511115526085788276
1419,POST,BEGIN,1511115526423955469
1419,POST,END,1511115526442741402
1420,POST,BEGIN,1511115526778839914
1420,POST,END,1511115526792380296
1421,POST,BEGIN,1511115527128383630
1421,POST,END,1511115527144292649
1422,POST,BEGIN,1511115527481601634
1422,POST,END,1511115527498134660
1423,POST,BEGIN,1511115527835381842
1423,POST,END,1511115527853857861
1424,POST,BEGIN,1511115528190686371
1424,POST,END,1511115528204417889
1425,POST,BEGIN,1511115528540775412
1425,POST,END,1511115528554359910
1426,POST,BEGIN,1511115528891788392
1426,POST,END,1511115528907729244
1427,POST,BEGIN,1511115529243443777
1427,POST,END,1511115529271362415
1428,POST,BEGIN,1511115529609160459
1428,POST,END,1511115529625563738
1429,POST,BEGIN,1511115529962069049
1429,POST,END,1511115529976496295
1430,POST,BEGIN,1511115530313180509
1430,POST,END,1511115530327173823
1431,POST,BEGIN,1511115530665692482
1431,POST,END,1511115530682634963
1432,POST,BEGIN,1511115531019122805
1432,POST,END,1511115531034919047
1433,POST,BEGIN,1511115531374155252
1433,POST,END,1511115531391207413
1434,POST,BEGIN,1511115531728006588
1434,POST,END,1511115531743686277
1435,POST,BEGIN,1511115532081373958
1435,POST,END,1511115532096335297
1436,POST,BEGIN,1511115532433168360
1436,POST,END,1511115532450454470
1437,POST,BEGIN,1511115532787671187
1437,POST,END,1511115532801107990
1438,POST,BEGIN,1511115533138028538
1438,POST,END,1511115533151465663
1439,POST,BEGIN,1511115533487873501
1439,POST,END,1511115533501869563
1440,POST,BEGIN,1511115533838211273
1440,POST,END,1511115533853449083
1441,POST,BEGIN,1511115534190657191
1441,POST,END,1511115534204823427
1442,POST,BEGIN,1511115534541444506
1442,POST,END,1511115534555735053
1443,POST,BEGIN,1511115534892973998
1443,POST,END,1511115534906944238
1444,POST,BEGIN,1511115535245001487
1444,POST,END,1511115535264057596
1445,POST,BEGIN,1511115535601346668
1445,POST,END,1511115535616854905
1446,POST,BEGIN,1511115535953689396
1446,POST,END,1511115535968928179
1447,POST,BEGIN,1511115536305235548
1447,POST,END,1511115536322314900
1448,POST,BEGIN,1511115536659660036
1448,POST,END,1511115536676240603
1449,POST,BEGIN,1511115537013204170
1449,POST,END,1511115537027931123
1450,POST,BEGIN,1511115537365468888
1450,POST,END,1511115537384538652
1451,POST,BEGIN,1511115537721248048
1451,POST,END,1511115537736851482
1452,POST,BEGIN,1511115538074276868
1452,POST,END,1511115538089209729
1453,POST,BEGIN,1511115538428450012
1453,POST,END,1511115538446052739
1454,POST,BEGIN,1511115538783410390
1454,POST,END,1511115538797941024
1455,POST,BEGIN,1511115539134272492
1455,POST,END,1511115539162557218
1456,POST,BEGIN,1511115539500383029
1456,POST,END,1511115539526058928
1457,POST,BEGIN,1511115539862399026
1457,POST,END,1511115539877997145
1458,POST,BEGIN,1511115540214951104
1458,POST,END,1511115540229708654
1459,POST,BEGIN,1511115540567684537
1459,POST,END,1511115540584277250
1460,POST,BEGIN,1511115540921299868
1460,POST,END,1511115540936988917
1461,POST,BEGIN,1511115541274124659
1461,POST,END,1511115541289575809
1462,POST,BEGIN,1511115541626613147
1462,POST,END,1511115541643325414
1463,POST,BEGIN,1511115541979838892
1463,POST,END,1511115541998366038
1464,POST,BEGIN,1511115542335503257
1464,POST,END,1511115542353266738
1465,POST,BEGIN,1511115542690223428
1465,POST,END,1511115542706337309
1466,POST,BEGIN,1511115543044025132
1466,POST,END,1511115543059034982
1467,POST,BEGIN,1511115543395711870
1467,POST,END,1511115543408863670
1468,POST,BEGIN,1511115543745082809
1468,POST,END,1511115543759143619
1469,POST,BEGIN,1511115544099175893
1469,POST,END,1511115544115366096
1470,POST,BEGIN,1511115544453812855
1470,POST,END,1511115544470863482
1471,POST,BEGIN,1511115544807624902
1471,POST,END,1511115544824956098
1472,POST,BEGIN,1511115545161597820
1472,POST,END,1511115545176374955
1473,POST,BEGIN,1511115545513883025
1473,POST,END,1511115545529708967
1474,POST,BEGIN,1511115545866521305
1474,POST,END,1511115545883031985
1475,POST,BEGIN,1511115546219525610
1475,POST,END,1511115546236013618
1476,POST,BEGIN,1511115546572695687
1476,POST,END,1511115546588950266
1477,POST,BEGIN,1511115546924880875
1477,POST,END,1511115546939711793
1478,POST,BEGIN,1511115547276497180
1478,POST,END,1511115547291593424
1479,POST,BEGIN,1511115547634012782
1479,POST,END,1511115547653394630
1480,POST,BEGIN,1511115547990209991
1480,POST,END,1511115548007911139
1481,POST,BEGIN,1511115548344469967
1481,POST,END,1511115548360549497
1482,POST,BEGIN,1511115548704655155
1482,POST,END,1511115548722164728
1483,POST,BEGIN,1511115549058833252
1483,POST,END,1511115549080665548
1484,POST,BEGIN,1511115549416785473
1484,POST,END,1511115549440914129
1485,POST,BEGIN,1511115549778299149
1485,POST,END,1511115549793150154
1486,POST,BEGIN,1511115550129840091
1486,POST,END,1511115550147762530
1487,POST,BEGIN,1511115550483555694
1487,POST,END,1511115550502284236
1488,POST,BEGIN,1511115550838387582
1488,POST,END,1511115550855415149
1489,POST,BEGIN,1511115551192025947
1489,POST,END,1511115551206168859
1490,POST,BEGIN,1511115551542726647
1490,POST,END,1511115551557212303
1491,POST,BEGIN,1511115551893553551
1491,POST,END,1511115551910974355
1492,POST,BEGIN,1511115552248404033
1492,POST,END,1511115552265002547
1493,POST,BEGIN,1511115552603254548
1493,POST,END,1511115552620207452
1494,POST,BEGIN,1511115552958300534
1494,POST,END,1511115552979057911
1495,POST,BEGIN,1511115553315958418
1495,POST,END,1511115553332746086
1496,POST,BEGIN,1511115553670156535
1496,POST,END,1511115553683812978
1497,POST,BEGIN,1511115554020520687
1497,POST,END,1511115554034625084
1498,POST,BEGIN,1511115554371316304
1498,POST,END,1511115554385932360
1499,POST,BEGIN,1511115554722489177
1499,POST,END,1511115554741739179
1500,POST,BEGIN,1511115555078378895
1500,POST,END,1511115555092856369
1501,POST,BEGIN,1511115555430022223
1501,POST,END,1511115555448097600
1502,POST,BEGIN,1511115555807902309
1502,POST,END,1511115555828914517
1503,POST,BEGIN,1511115556166588817
1503,POST,END,1511115556181798359
1504,POST,BEGIN,1511115556517925701
1504,POST,END,1511115556537830646
1505,POST,BEGIN,1511115556874524988
1505,POST,END,1511115556889794577
1506,POST,BEGIN,1511115557255850071
1506,POST,END,1511115557287985035
1507,POST,BEGIN,1511115557638285597
1507,POST,END,1511115557668198995
1508,POST,BEGIN,1511115558006067619
1508,POST,END,1511115558034351525
1509,POST,BEGIN,1511115558371816893
1509,POST,END,1511115558394324131
1510,POST,BEGIN,1511115558733388096
1510,POST,END,1511115558754681834
1511,POST,BEGIN,1511115559090735157
1511,POST,END,1511115559118889869
1512,POST,BEGIN,1511115559462752238
1512,POST,END,1511115559499409585
1513,POST,BEGIN,1511115559845650043
1513,POST,END,1511115559885756571
1514,POST,BEGIN,1511115560225330796
1514,POST,END,1511115560265807344
1515,POST,BEGIN,1511115560603105922
1515,POST,END,1511115560629060364
1516,POST,BEGIN,1511115560971121581
1516,POST,END,1511115560997865450
1517,POST,BEGIN,1511115561337161077
1517,POST,END,1511115561362722118
1518,POST,BEGIN,1511115561700020899
1518,POST,END,1511115561718507248
1519,POST,BEGIN,1511115562059682941
1519,POST,END,1511115562080872165
1520,POST,BEGIN,1511115562421043939
1520,POST,END,1511115562450840207
1521,POST,BEGIN,1511115562789806395
1521,POST,END,1511115562824030382
1522,POST,BEGIN,1511115563167856890
1522,POST,END,1511115563195715711
1523,POST,BEGIN,1511115563544640348
1523,POST,END,1511115563564310399
1524,POST,BEGIN,1511115563907293349
1524,POST,END,1511115563953357081
1525,POST,BEGIN,1511115564317160007
1525,POST,END,1511115564347355477
1526,POST,BEGIN,1511115564691873952
1526,POST,END,1511115564720811098
1527,POST,BEGIN,1511115565066772534
1527,POST,END,1511115565112759887
1528,POST,BEGIN,1511115565449565055
1528,POST,END,1511115565476193797
1529,POST,BEGIN,1511115565813790522
1529,POST,END,1511115565828697495
1530,POST,BEGIN,1511115566164434897
1530,POST,END,1511115566182191185
1531,POST,BEGIN,1511115566517981764
1531,POST,END,1511115566531852138
1532,POST,BEGIN,1511115566868501556
1532,POST,END,1511115566884220812
1533,POST,BEGIN,1511115567222211984
1533,POST,END,1511115567235621028
1534,POST,BEGIN,1511115567573851282
1534,POST,END,1511115567592840745
1535,POST,BEGIN,1511115567929637452
1535,POST,END,1511115567947603922
1536,POST,BEGIN,1511115568284331162
1536,POST,END,1511115568299416887
1537,POST,BEGIN,1511115568638200552
1537,POST,END,1511115568655287836
1538,POST,BEGIN,1511115568993313876
1538,POST,END,1511115569009822013
1539,POST,BEGIN,1511115569346100366
1539,POST,END,1511115569362572672
1540,POST,BEGIN,1511115569699456290
1540,POST,END,1511115569715561214
1541,POST,BEGIN,1511115570052301106
1541,POST,END,1511115570069967973
1542,POST,BEGIN,1511115570407351501
1542,POST,END,1511115570422755083
1543,POST,BEGIN,1511115570759437421
1543,POST,END,1511115570772772521
1544,POST,BEGIN,1511115571109377236
1544,POST,END,1511115571126385019
1545,POST,BEGIN,1511115571463211222
1545,POST,END,1511115571477437025
1546,POST,BEGIN,1511115571813931710
1546,POST,END,1511115571830285259
1547,POST,BEGIN,1511115572166553786
1547,POST,END,1511115572181235711
1548,POST,BEGIN,1511115572517795411
1548,POST,END,1511115572532741378
1549,POST,BEGIN,1511115572869925003
1549,POST,END,1511115572884206670
1550,POST,BEGIN,1511115573220703069
1550,POST,END,1511115573235193894
1551,POST,BEGIN,1511115573571853426
1551,POST,END,1511115573586933783
1552,POST,BEGIN,1511115573923198252
1552,POST,END,1511115573938712937
1553,POST,BEGIN,1511115574275219623
1553,POST,END,1511115574290702648
1554,POST,BEGIN,1511115574627353236
1554,POST,END,1511115574653430433
1555,POST,BEGIN,1511115574989858019
1555,POST,END,1511115575009560881
1556,POST,BEGIN,1511115575346299000
1556,POST,END,1511115575363099373
1557,POST,BEGIN,1511115575702893013
1557,POST,END,1511115575720087041
1558,POST,BEGIN,1511115576057856035
1558,POST,END,1511115576071463724
1559,POST,BEGIN,1511115576408937198
1559,POST,END,1511115576425222478
1560,POST,BEGIN,1511115576762520125
1560,POST,END,1511115576775916933
1561,POST,BEGIN,1511115577112679943
1561,POST,END,1511115577127678001
1562,POST,BEGIN,1511115577464340447
1562,POST,END,1511115577478244792
1563,POST,BEGIN,1511115577818490871
1563,POST,END,1511115577837503494
1564,POST,BEGIN,1511115578174543147
1564,POST,END,1511115578188350899
1565,POST,BEGIN,1511115578525014666
1565,POST,END,1511115578540550186
1566,POST,BEGIN,1511115578876864598
1566,POST,END,1511115578893461937
1567,POST,BEGIN,1511115579230413988
1567,POST,END,1511115579246001131
1568,POST,BEGIN,1511115579583187505
1568,POST,END,1511115579597983414
1569,POST,BEGIN,1511115579935025457
1569,POST,END,1511115579950883522
1570,POST,BEGIN,1511115580288439929
1570,POST,END,1511115580302695517
1571,POST,BEGIN,1511115580639456904
1571,POST,END,1511115580654563253
1572,POST,BEGIN,1511115580992174114
1572,POST,END,1511115581006377631
1573,POST,BEGIN,1511115581342568597
1573,POST,END,1511115581355484143
1574,POST,BEGIN,1511115581691779478
1574,POST,END,1511115581706147273
1575,POST,BEGIN,1511115582042905120
1575,POST,END,1511115582056882148
1576,POST,BEGIN,1511115582393706327
1576,POST,END,1511115582409335649
1577,POST,BEGIN,1511115582746444142
1577,POST,END,1511115582760820127
1578,POST,BEGIN,1511115583097348987
1578,POST,END,1511115583112325141
1579,POST,BEGIN,1511115583449061755
1579,POST,END,1511115583464426828
1580,POST,BEGIN,1511115583804016203
1580,POST,END,1511115583826001027
1581,POST,BEGIN,1511115584163284915
1581,POST,END,1511115584184405689
1582,POST,BEGIN,1511115584521291035
1582,POST,END,1511115584536727425
1583,POST,BEGIN,1511115584873369363
1583,POST,END,1511115584889059917
1584,POST,BEGIN,1511115585226479308
1584,POST,END,1511115585241078574
1585,POST,BEGIN,1511115585577150200
1585,POST,END,1511115585593659136
1586,POST,BEGIN,1511115585930613751
1586,POST,END,1511115585948960796
1587,POST,BEGIN,1511115586285905652
1587,POST,END,1511115586300415977
1588,POST,BEGIN,1511115586637238731
1588,POST,END,1511115586651423452
1589,POST,BEGIN,1511115586987899627
1589,POST,END,1511115587002176085
1590,POST,BEGIN,1511115587341495652
1590,POST,END,1511115587357275651
1591,POST,BEGIN,1511115587693363661
1591,POST,END,1511115587709798962
1592,POST,BEGIN,1511115588047243712
1592,POST,END,1511115588060324667
1593,POST,BEGIN,1511115588396789195
1593,POST,END,1511115588412840153
1594,POST,BEGIN,1511115588750192125
1594,POST,END,1511115588764813594
1595,POST,BEGIN,1511115589101574705
1595,POST,END,1511115589115550826
1596,POST,BEGIN,1511115589451639287
1596,POST,END,1511115589466462898
1597,POST,BEGIN,1511115589803076904
1597,POST,END,1511115589816705518
1598,POST,BEGIN,1511115590152791883
1598,POST,END,1511115590167116002
1599,POST,BEGIN,1511115590503862059
1599,POST,END,1511115590519288089
1600,POST,BEGIN,1511115590855824604
1600,POST,END,1511115590871628784
1601,POST,BEGIN,1511115591208878178
1601,POST,END,1511115591223227981
1602,POST,BEGIN,1511115591560148709
1602,POST,END,1511115591577301798
1603,POST,BEGIN,1511115591914135673
1603,POST,END,1511115591929807504
1604,POST,BEGIN,1511115592266469246
1604,POST,END,1511115592284271489
1605,POST,BEGIN,1511115592620930910
1605,POST,END,1511115592634118020
1606,POST,BEGIN,1511115592970532069
1606,POST,END,1511115592985374480
1607,POST,BEGIN,1511115593322581576
1607,POST,END,1511115593337799449
1608,POST,BEGIN,1511115593674612023
1608,POST,END,1511115593690795035
1609,POST,BEGIN,1511115594027061930
1609,POST,END,1511115594040442447
1610,POST,BEGIN,1511115594376519603
1610,POST,END,1511115594393459052
1611,POST,BEGIN,1511115594730027344
1611,POST,END,1511115594744279255
1612,POST,BEGIN,1511115595080800553
1612,POST,END,1511115595096079433
1613,POST,BEGIN,1511115595432822840
1613,POST,END,1511115595447202110
1614,POST,BEGIN,1511115595784854878
1614,POST,END,1511115595801287064
1615,POST,BEGIN,1511115596138495696
1615,POST,END,1511115596153791622
1616,POST,BEGIN,1511115596490322523
1616,POST,END,1511115596508263348
1617,POST,BEGIN,1511115596845147458
1617,POST,END,1511115596860145729
1618,POST,BEGIN,1511115597196488566
1618,POST,END,1511115597209887665
1619,POST,BEGIN,1511115597546666472
1619,POST,END,1511115597560186164
1620,POST,BEGIN,1511115597896279487
1620,POST,END,1511115597910348835
1621,POST,BEGIN,1511115598246846110
1621,POST,END,1511115598264064769
1622,POST,BEGIN,1511115598607350819
1622,POST,END,1511115598635758339
1623,POST,BEGIN,1511115598982589122
1623,POST,END,1511115598997283990
1624,POST,BEGIN,1511115599337676515
1624,POST,END,1511115599358293671
1625,POST,BEGIN,1511115599695236743
1625,POST,END,1511115599711593639
1626,POST,BEGIN,1511115600049684428
1626,POST,END,1511115600066280193
1627,POST,BEGIN,1511115600402852157
1627,POST,END,1511115600418515428
1628,POST,BEGIN,1511115600756178434
1628,POST,END,1511115600770948652
1629,POST,BEGIN,1511115601107845239
1629,POST,END,1511115601127927464
1630,POST,BEGIN,1511115601465111445
1630,POST,END,1511115601481426417
1631,POST,BEGIN,1511115601818010597
1631,POST,END,1511115601835106107
1632,POST,BEGIN,1511115602173367866
1632,POST,END,1511115602190591440
1633,POST,BEGIN,1511115602527426071
1633,POST,END,1511115602543316427
1634,POST,BEGIN,1511115602880216300
1634,POST,END,1511115602894930550
1635,POST,BEGIN,1511115603231433152
1635,POST,END,1511115603250705207
1636,POST,BEGIN,1511115603586669940
1636,POST,END,1511115603601475839
1637,POST,BEGIN,1511115603939629327
1637,POST,END,1511115603961532529
1638,POST,BEGIN,1511115604299007898
1638,POST,END,1511115604312672160
1639,POST,BEGIN,1511115604648412874
1639,POST,END,1511115604664886000
1640,POST,BEGIN,1511115605002016710
1640,POST,END,1511115605017558672
1641,POST,BEGIN,1511115605353256950
1641,POST,END,1511115605367214099
1642,POST,BEGIN,1511115605704417683
1642,POST,END,1511115605722005304
1643,POST,BEGIN,1511115606057750238
1643,POST,END,1511115606088912205
1644,POST,BEGIN,1511115606424943038
1644,POST,END,1511115606444528227
1645,POST,BEGIN,1511115606781049968
1645,POST,END,1511115606795821198
1646,POST,BEGIN,1511115607132410612
1646,POST,END,1511115607147452960
1647,POST,BEGIN,1511115607484076815
1647,POST,END,1511115607497102764
1648,POST,BEGIN,1511115607833260829
1648,POST,END,1511115607848102055
1649,POST,BEGIN,1511115608185566509
1649,POST,END,1511115608199737625
1650,POST,BEGIN,1511115608536855272
1650,POST,END,1511115608550530536
1651,POST,BEGIN,1511115608887564744
1651,POST,END,1511115608904435528
1652,POST,BEGIN,1511115609241170387
1652,POST,END,1511115609255774970
1653,POST,BEGIN,1511115609592299311
1653,POST,END,1511115609607133950
1654,POST,BEGIN,1511115609943651257
1654,POST,END,1511115609959072186
1655,POST,BEGIN,1511115610295653188
1655,POST,END,1511115610311186670
1656,POST,BEGIN,1511115610647910306
1656,POST,END,1511115610662324312
1657,POST,BEGIN,1511115610999859092
1657,POST,END,1511115611017247942
1658,POST,BEGIN,1511115611353780526
1658,POST,END,1511115611368272340
1659,POST,BEGIN,1511115611705178365
1659,POST,END,1511115611723046276
1660,POST,BEGIN,1511115612060012528
1660,POST,END,1511115612074499692
1661,POST,BEGIN,1511115612410897133
1661,POST,END,1511115612425975980
1662,POST,BEGIN,1511115612762994053
1662,POST,END,1511115612776050916
1663,POST,BEGIN,1511115613112848990
1663,POST,END,1511115613127430419
1664,POST,BEGIN,1511115613463792049
1664,POST,END,1511115613477891721
1665,POST,BEGIN,1511115613824972826
1665,POST,END,1511115613855712021
1666,POST,BEGIN,1511115614192676488
1666,POST,END,1511115614207503497
1667,POST,BEGIN,1511115614544224704
1667,POST,END,1511115614559551759
1668,POST,BEGIN,1511115614895837290
1668,POST,END,1511115614911937354
1669,POST,BEGIN,1511115615248999741
1669,POST,END,1511115615265530934
1670,POST,BEGIN,1511115615602228874
1670,POST,END,1511115615619062796
1671,POST,BEGIN,1511115615955208428
1671,POST,END,1511115615970374981
1672,POST,BEGIN,1511115616308292992
1672,POST,END,1511115616326189076
1673,POST,BEGIN,1511115616663359310
1673,POST,END,1511115616680345309
1674,POST,BEGIN,1511115617023217696
1674,POST,END,1511115617040061930
1675,POST,BEGIN,1511115617376832873
1675,POST,END,1511115617428908012
1676,POST,BEGIN,1511115617769621668
1676,POST,END,1511115617789756624
1677,POST,BEGIN,1511115618127212340
1677,POST,END,1511115618141150832
1678,POST,BEGIN,1511115618477801994
1678,POST,END,1511115618490842338
1679,POST,BEGIN,1511115618827350612
1679,POST,END,1511115618840926330
1680,POST,BEGIN,1511115619177582507
1680,POST,END,1511115619191534680
1681,POST,BEGIN,1511115619530630388
1681,POST,END,1511115619544710987
1682,POST,BEGIN,1511115619881340326
1682,POST,END,1511115619895688211
1683,POST,BEGIN,1511115620232286422
1683,POST,END,1511115620245817813
1684,POST,BEGIN,1511115620582574360
1684,POST,END,1511115620596510066
1685,POST,BEGIN,1511115620932987024
1685,POST,END,1511115620946843550
1686,POST,BEGIN,1511115621283680333
1686,POST,END,1511115621300493080
1687,POST,BEGIN,1511115621636740809
1687,POST,END,1511115621651629978
1688,POST,BEGIN,1511115621988179207
1688,POST,END,1511115622017363088
1689,POST,BEGIN,1511115622353868057
1689,POST,END,1511115622370844850
1690,POST,BEGIN,1511115622707532110
1690,POST,END,1511115622725906555
1691,POST,BEGIN,1511115623062361075
1691,POST,END,1511115623081135759
1692,POST,BEGIN,1511115623417771021
1692,POST,END,1511115623434315705
1693,POST,BEGIN,1511115623774353862
1693,POST,END,1511115623793394753
1694,POST,BEGIN,1511115624130804157
1694,POST,END,1511115624146697652
1695,POST,BEGIN,1511115624482966453
1695,POST,END,1511115624498199417
1696,POST,BEGIN,1511115624859939445
1696,POST,END,1511115624903911110
1697,POST,BEGIN,1511115625249495900
1697,POST,END,1511115625264467557
1698,POST,BEGIN,1511115625601323722
1698,POST,END,1511115625616918393
1699,POST,BEGIN,1511115625953513809
1699,POST,END,1511115625967911503
1700,POST,BEGIN,1511115626304710089
1700,POST,END,1511115626318485717
1701,POST,BEGIN,1511115626655107267
1701,POST,END,1511115626668909889
1702,POST,BEGIN,1511115627005804259
1702,POST,END,1511115627021647025
1703,POST,BEGIN,1511115627357398409
1703,POST,END,1511115627372823961
1704,POST,BEGIN,1511115627709283485
1704,POST,END,1511115627731820829
1705,POST,BEGIN,1511115628067963040
1705,POST,END,1511115628084144376
1706,POST,BEGIN,1511115628420403357
1706,POST,END,1511115628435154140
1707,POST,BEGIN,1511115628772457114
1707,POST,END,1511115628785413429
1708,POST,BEGIN,1511115629121609236
1708,POST,END,1511115629136190356
1709,POST,BEGIN,1511115629472750596
1709,POST,END,1511115629487558132
1710,POST,BEGIN,1511115629826742184
1710,POST,END,1511115629850758086
1711,POST,BEGIN,1511115630187616170
1711,POST,END,1511115630201536042
1712,POST,BEGIN,1511115630538098473
1712,POST,END,1511115630551460998
1713,POST,BEGIN,1511115630888333454
1713,POST,END,1511115630901888033
1714,POST,BEGIN,1511115631238487025
1714,POST,END,1511115631252332344
1715,POST,BEGIN,1511115631588691253
1715,POST,END,1511115631610303767
1716,POST,BEGIN,1511115631947536795
1716,POST,END,1511115631967161864
1717,POST,BEGIN,1511115632304438261
1717,POST,END,1511115632329298418
1718,POST,BEGIN,1511115632669218647
1718,POST,END,1511115632703914227
1719,POST,BEGIN,1511115633041224966
1719,POST,END,1511115633058740859
1720,POST,BEGIN,1511115633394589404
1720,POST,END,1511115633413971930
1721,POST,BEGIN,1511115633750871259
1721,POST,END,1511115633770194132
1722,POST,BEGIN,1511115634106957810
1722,POST,END,1511115634123359793
1723,POST,BEGIN,1511115634461990013
1723,POST,END,1511115634483599367
1724,POST,BEGIN,1511115634824412579
1724,POST,END,1511115634855316633
1725,POST,BEGIN,1511115635193053454
1725,POST,END,1511115635209985301
1726,POST,BEGIN,1511115635547178695
1726,POST,END,1511115635566497927
1727,POST,BEGIN,1511115635906816694
1727,POST,END,1511115635943512055
1728,POST,BEGIN,1511115636280668260
1728,POST,END,1511115636297607031
1729,POST,BEGIN,1511115636633204948
1729,POST,END,1511115636651926951
1730,POST,BEGIN,1511115636988911660
1730,POST,END,1511115637006217993
1731,POST,BEGIN,1511115637342006113
1731,POST,END,1511115637361346570
1732,POST,BEGIN,1511115637698362685
1732,POST,END,1511115637726685660
1733,POST,BEGIN,1511115638065170093
1733,POST,END,1511115638079295234
1734,POST,BEGIN,1511115638416355176
1734,POST,END,1511115638436006210
1735,POST,BEGIN,1511115638773385188
1735,POST,END,1511115638790871933
1736,POST,BEGIN,1511115639127816743
1736,POST,END,1511115639143742424
1737,POST,BEGIN,1511115639481773894
1737,POST,END,1511115639508578641
1738,POST,BEGIN,1511115639846170615
1738,POST,END,1511115639859509519
1739,POST,BEGIN,1511115640196096388
1739,POST,END,1511115640210033207
1740,POST,BEGIN,1511115640546804863
1740,POST,END,1511115640563711678
1741,POST,BEGIN,1511115640901345153
1741,POST,END,1511115640917882752
1742,POST,BEGIN,1511115641254891604
1742,POST,END,1511115641269818888
1743,POST,BEGIN,1511115641608663081
1743,POST,END,1511115641637531194
1744,POST,BEGIN,1511115641975081542
1744,POST,END,1511115641988408297
1745,POST,BEGIN,1511115642325232991
1745,POST,END,1511115642339348839
1746,POST,BEGIN,1511115642676434600
1746,POST,END,1511115642690445065
1747,POST,BEGIN,1511115643027494985
1747,POST,END,1511115643041538103
1748,POST,BEGIN,1511115643379844517
1748,POST,END,1511115643404007537
1749,POST,BEGIN,1511115643740817354
1749,POST,END,1511115643755023125
1750,POST,BEGIN,1511115644091826405
1750,POST,END,1511115644106200540
1751,POST,BEGIN,1511115644442881352
1751,POST,END,1511115644461475141
1752,POST,BEGIN,1511115644798198181
1752,POST,END,1511115644826584562
1753,POST,BEGIN,1511115645164349691
1753,POST,END,1511115645177602560
1754,POST,BEGIN,1511115645513787629
1754,POST,END,1511115645526835911
1755,POST,BEGIN,1511115645863837382
1755,POST,END,1511115645877704297
1756,POST,BEGIN,1511115646214230913
1756,POST,END,1511115646227853875
1757,POST,BEGIN,1511115646567259450
1757,POST,END,1511115646584666527
1758,POST,BEGIN,1511115646921468096
1758,POST,END,1511115646941314716
1759,POST,BEGIN,1511115647278117387
1759,POST,END,1511115647295089786
1760,POST,BEGIN,1511115647631139328
1760,POST,END,1511115647655206123
1761,POST,BEGIN,1511115647991093019
1761,POST,END,1511115648006577265
1762,POST,BEGIN,1511115648343156756
1762,POST,END,1511115648357395369
1763,POST,BEGIN,1511115648694192960
1763,POST,END,1511115648722599193
1764,POST,BEGIN,1511115649060006477
1764,POST,END,1511115649076001647
1765,POST,BEGIN,1511115649412833461
1765,POST,END,1511115649427039230
1766,POST,BEGIN,1511115649763704661
1766,POST,END,1511115649780138632
1767,POST,BEGIN,1511115650117075422
1767,POST,END,1511115650130998669
1768,POST,BEGIN,1511115650467703833
1768,POST,END,1511115650482503948
1769,POST,BEGIN,1511115650819324353
1769,POST,END,1511115650835286308
1770,POST,BEGIN,1511115651173109784
1770,POST,END,1511115651186530560
1771,POST,BEGIN,1511115651522250703
1771,POST,END,1511115651535102200
1772,POST,BEGIN,1511115651870712844
1772,POST,END,1511115651883436012
1773,POST,BEGIN,1511115652220254459
1773,POST,END,1511115652234016997
1774,POST,BEGIN,1511115652571084960
1774,POST,END,1511115652599561644
1775,POST,BEGIN,1511115652937173471
1775,POST,END,1511115652957728469
